Date,LSTM_Forecast
2025-02-24,3.8493564
2025-02-25,5.50996
2025-02-26,7.560763
2025-02-27,9.740895
2025-02-28,11.973168
2025-03-01,14.224234
2025-03-02,16.477053
2025-03-03,18.723763
2025-03-04,20.962423
2025-03-05,23.194946
2025-03-06,25.425413
2025-03-07,27.658974
2025-03-08,29.90104
2025-03-09,32.15669
2025-03-10,34.430424
2025-03-11,36.710392
2025-03-12,39.004784
2025-03-13,41.312115
2025-03-14,43.631786
2025-03-15,45.963154
2025-03-16,48.30551
2025-03-17,50.658157
2025-03-18,53.020382
2025-03-19,55.391518
2025-03-20,57.77093
2025-03-21,60.158012
2025-03-22,62.552155
2025-03-23,64.95273
2025-03-24,67.35916
2025-03-25,69.77081
