Date,LSTM_Forecast
2025-02-24,12.534947
2025-02-25,15.251976
2025-02-26,19.432734
2025-02-27,24.400093
2025-02-28,29.792812
2025-03-01,35.41318
2025-03-02,41.145744
2025-03-03,46.916256
2025-03-04,52.672188
2025-03-05,58.37382
2025-03-06,63.9904
2025-03-07,69.49814
2025-03-08,74.879326
2025-03-09,80.12129
2025-03-10,85.21581
2025-03-11,90.155235
2025-03-12,94.899536
2025-03-13,99.45291
2025-03-14,103.81331
2025-03-15,107.977554
2025-03-16,111.94368
2025-03-17,115.71094
2025-03-18,119.28016
2025-03-19,122.65327
2025-03-20,125.83341
2025-03-21,128.82442
2025-03-22,131.63101
2025-03-23,134.25842
2025-03-24,136.71243
2025-03-25,138.99908
