Date,HW_Forecast
2025-02-24,2.174632789601788e-08
2025-02-25,-2.523237204178191e-08
2025-02-26,-2.4165150352725397e-08
2025-02-27,3.67912182687063e-08
2025-02-28,2.341472528133819e-08
2025-03-01,2.440934132740707e-08
2025-03-02,-3.637261119463636e-16
2025-03-03,2.174632789601788e-08
2025-03-04,-2.523237204178191e-08
2025-03-05,-2.4165150352725397e-08
2025-03-06,3.67912182687063e-08
2025-03-07,2.341472528133819e-08
2025-03-08,2.440934132740707e-08
2025-03-09,-3.637261119463636e-16
2025-03-10,2.174632789601788e-08
2025-03-11,-2.523237204178191e-08
2025-03-12,-2.4165150352725397e-08
2025-03-13,3.67912182687063e-08
2025-03-14,2.341472528133819e-08
2025-03-15,2.440934132740707e-08
2025-03-16,-3.637261119463636e-16
2025-03-17,2.174632789601788e-08
2025-03-18,-2.523237204178191e-08
2025-03-19,-2.4165150352725397e-08
2025-03-20,3.67912182687063e-08
2025-03-21,2.341472528133819e-08
2025-03-22,2.440934132740707e-08
2025-03-23,-3.637261119463636e-16
2025-03-24,2.174632789601788e-08
2025-03-25,-2.523237204178191e-08
