Date,HW_Forecast
2025-02-24,2.7482281202011524e-05
2025-02-25,-3.769745949480806e-05
2025-02-26,-4.286354345231655e-05
2025-02-27,-1.6270337401678335e-05
2025-02-28,-2.5128709457850297e-05
2025-03-01,-5.5389891710511557e-05
2025-03-02,1.8768741446898677e-05
2025-03-03,2.7482281202011524e-05
2025-03-04,-3.769745949480806e-05
2025-03-05,-4.286354345231655e-05
2025-03-06,-1.6270337401678335e-05
2025-03-07,-2.5128709457850297e-05
2025-03-08,-5.5389891710511557e-05
2025-03-09,1.8768741446898677e-05
2025-03-10,2.7482281202011524e-05
2025-03-11,-3.769745949480806e-05
2025-03-12,-4.286354345231655e-05
2025-03-13,-1.6270337401678335e-05
2025-03-14,-2.5128709457850297e-05
2025-03-15,-5.5389891710511557e-05
2025-03-16,1.8768741446898677e-05
2025-03-17,2.7482281202011524e-05
2025-03-18,-3.769745949480806e-05
2025-03-19,-4.286354345231655e-05
2025-03-20,-1.6270337401678335e-05
2025-03-21,-2.5128709457850297e-05
2025-03-22,-5.5389891710511557e-05
2025-03-23,1.8768741446898677e-05
2025-03-24,2.7482281202011524e-05
2025-03-25,-3.769745949480806e-05
