Date,HW_Forecast
2025-02-24,-4.488177160733175e-06
2025-02-25,4.955317014466814e-07
2025-02-26,-1.2854235522649598e-06
2025-02-27,4.935750378736558e-07
2025-02-28,2.8056048386248662e-06
2025-03-01,-6.194190811258644e-06
2025-03-02,9.230063477308308e-14
2025-03-03,-4.488177160733175e-06
2025-03-04,4.955317014466814e-07
2025-03-05,-1.2854235522649598e-06
2025-03-06,4.935750378736558e-07
2025-03-07,2.8056048386248662e-06
2025-03-08,-6.194190811258644e-06
2025-03-09,9.230063477308308e-14
2025-03-10,-4.488177160733175e-06
2025-03-11,4.955317014466814e-07
2025-03-12,-1.2854235522649598e-06
2025-03-13,4.935750378736558e-07
2025-03-14,2.8056048386248662e-06
2025-03-15,-6.194190811258644e-06
2025-03-16,9.230063477308308e-14
2025-03-17,-4.488177160733175e-06
2025-03-18,4.955317014466814e-07
2025-03-19,-1.2854235522649598e-06
2025-03-20,4.935750378736558e-07
2025-03-21,2.8056048386248662e-06
2025-03-22,-6.194190811258644e-06
2025-03-23,9.230063477308308e-14
2025-03-24,-4.488177160733175e-06
2025-03-25,4.955317014466814e-07
