Date,LSTM_Forecast
2025-02-24,8.554903
2025-02-25,10.386105
2025-02-26,13.410449
2025-02-27,17.239845
2025-02-28,21.661268
2025-03-01,26.563606
2025-03-02,31.891413
2025-03-03,37.6179
2025-03-04,43.730495
2025-03-05,50.223545
2025-03-06,57.095238
2025-03-07,64.3463
2025-03-08,71.97963
2025-03-09,80.00013
2025-03-10,88.414566
2025-03-11,97.27577
2025-03-12,106.50421
2025-03-13,116.12386
2025-03-14,126.14297
2025-03-15,136.5633
2025-03-16,147.38367
2025-03-17,158.60117
2025-03-18,170.2113
2025-03-19,182.20757
2025-03-20,194.58116
2025-03-21,207.32047
2025-03-22,220.41049
2025-03-23,233.83264
2025-03-24,247.56416
2025-03-25,261.57733
