Date,LSTM_Forecast
2025-02-24,0.12137024
2025-02-25,0.15378813
2025-02-26,0.19899406
2025-02-27,0.24900314
2025-02-28,0.30013967
2025-03-01,0.35038832
2025-03-02,0.39844337
2025-03-03,0.4433664
2025-03-04,0.48446992
2025-03-05,0.5212688
2025-03-06,0.55345726
2025-03-07,0.58089346
2025-03-08,0.60358006
2025-03-09,0.6216451
2025-03-10,0.6353213
2025-03-11,0.6449411
2025-03-12,0.65065366
2025-03-13,0.6528998
2025-03-14,0.6521023
2025-03-15,0.64868957
2025-03-16,0.6430933
2025-03-17,0.63573897
2025-03-18,0.6270359
2025-03-19,0.61737233
2025-03-20,0.60710543
2025-03-21,0.596559
2025-03-22,0.5860212
2025-03-23,0.5757391
2025-03-24,0.5659217
2025-03-25,0.55673873
