Date,LSTM_Forecast
2025-02-24,-0.036940876
2025-02-25,-0.058814913
2025-02-26,-0.08217516
2025-02-27,-0.10432559
2025-02-28,-0.12437556
2025-03-01,-0.1420605
2025-03-02,-0.15754503
2025-03-03,-0.17126563
2025-03-04,-0.18377903
2025-03-05,-0.19563523
2025-03-06,-0.20728965
2025-03-07,-0.21905662
2025-03-08,-0.23110001
2025-03-09,-0.24345091
2025-03-10,-0.2560426
2025-03-11,-0.26865956
2025-03-12,-0.2812031
2025-03-13,-0.2935468
2025-03-14,-0.30560607
2025-03-15,-0.31733668
2025-03-16,-0.32873073
2025-03-17,-0.33980703
2025-03-18,-0.35060024
2025-03-19,-0.36115044
2025-03-20,-0.37149504
2025-03-21,-0.3816635
2025-03-22,-0.39167556
2025-03-23,-0.40154138
2025-03-24,-0.41126326
2025-03-25,-0.42083848
