Date,HW_Forecast
2025-02-24,-0.0008338614250606976
2025-02-25,0.004204461282309918
2025-02-26,0.004147238157276575
2025-02-27,0.0040312723994994516
2025-02-28,0.004077338923644932
2025-03-01,0.00405616214272967
2025-03-02,-0.0008349515246787349
2025-03-03,-0.0008338614250606976
2025-03-04,0.004204461282309918
2025-03-05,0.004147238157276575
2025-03-06,0.0040312723994994516
2025-03-07,0.004077338923644932
2025-03-08,0.00405616214272967
2025-03-09,-0.0008349515246787349
2025-03-10,-0.0008338614250606976
2025-03-11,0.004204461282309918
2025-03-12,0.004147238157276575
2025-03-13,0.0040312723994994516
2025-03-14,0.004077338923644932
2025-03-15,0.00405616214272967
2025-03-16,-0.0008349515246787349
2025-03-17,-0.0008338614250606976
2025-03-18,0.004204461282309918
2025-03-19,0.004147238157276575
2025-03-20,0.0040312723994994516
2025-03-21,0.004077338923644932
2025-03-22,0.00405616214272967
2025-03-23,-0.0008349515246787349
2025-03-24,-0.0008338614250606976
2025-03-25,0.004204461282309918
