Date,LSTM_Forecast
2025-02-24,-11.958414
2025-02-25,-14.2560005
2025-02-26,-17.920244
2025-02-27,-22.430346
2025-02-28,-27.507599
2025-03-01,-32.99771
2025-03-02,-38.809895
2025-03-03,-44.886234
2025-03-04,-51.18615
2025-03-05,-57.679123
2025-03-06,-64.3409
2025-03-07,-71.15193
2025-03-08,-78.09653
2025-03-09,-85.16214
2025-03-10,-92.33901
2025-03-11,-99.76582
2025-03-12,-107.26317
2025-03-13,-114.856316
2025-03-14,-122.55222
2025-03-15,-130.35048
2025-03-16,-138.24886
2025-03-17,-146.24475
2025-03-18,-154.33566
2025-03-19,-162.51999
2025-03-20,-170.7963
2025-03-21,-179.16391
2025-03-22,-187.62227
2025-03-23,-196.1715
2025-03-24,-204.81181
2025-03-25,-213.5437
