Date,LSTM_Forecast
2025-02-24,-15.047428
2025-02-25,-18.885147
2025-02-26,-24.9894
2025-02-27,-32.487324
2025-02-28,-40.946606
2025-03-01,-50.164246
2025-03-02,-60.048904
2025-03-03,-70.5612
2025-03-04,-81.66167
2025-03-05,-93.36359
2025-03-06,-105.67411
2025-03-07,-118.60594
2025-03-08,-132.17677
2025-03-09,-146.40837
2025-03-10,-161.32587
2025-03-11,-176.86003
2025-03-12,-193.07596
2025-03-13,-209.98734
2025-03-14,-227.60796
2025-03-15,-245.95251
2025-03-16,-265.03693
2025-03-17,-284.8772
2025-03-18,-305.4899
2025-03-19,-326.8916
2025-03-20,-349.09824
2025-03-21,-372.1257
2025-03-22,-395.98907
2025-03-23,-420.70258
2025-03-24,-446.2794
2025-03-25,-472.73154
