Date,LSTM_Forecast
2025-02-24,0.519464
2025-02-25,0.80002433
2025-02-26,1.1651771
2025-02-27,1.5735842
2025-02-28,2.014314
2025-03-01,2.4836876
2025-03-02,2.9806473
2025-03-03,3.5055084
2025-03-04,4.059378
2025-03-05,4.643774
2025-03-06,5.260362
2025-03-07,5.9107723
2025-03-08,6.5965014
2025-03-09,7.31885
2025-03-10,8.0788965
2025-03-11,8.87748
2025-03-12,9.715433
2025-03-13,10.593226
2025-03-14,11.511115
2025-03-15,12.469092
2025-03-16,13.466859
2025-03-17,14.503803
2025-03-18,15.578968
2025-03-19,16.691021
2025-03-20,17.838224
2025-03-21,19.01843
2025-03-22,20.229065
2025-03-23,21.467098
2025-03-24,22.729078
2025-03-25,24.011114
