Date,LSTM_Forecast
2025-02-24,8.26824
2025-02-25,9.447478
2025-02-26,11.357375
2025-02-27,13.700517
2025-02-28,16.311602
2025-03-01,19.101807
2025-03-02,22.022167
2025-03-03,25.043348
2025-03-04,28.134918
2025-03-05,31.292923
2025-03-06,34.507
2025-03-07,37.76997
2025-03-08,41.077274
2025-03-09,44.426243
2025-03-10,47.8157
2025-03-11,51.1874
2025-03-12,54.58059
2025-03-13,57.984455
2025-03-14,61.392296
2025-03-15,64.799706
2025-03-16,68.20335
2025-03-17,71.60059
2025-03-18,74.98916
2025-03-19,78.36714
2025-03-20,81.73287
2025-03-21,85.084755
2025-03-22,88.42135
2025-03-23,91.74142
2025-03-24,95.043655
2025-03-25,98.326866
