Date,HW_Forecast
2025-02-24,-0.0035861964581716307
2025-02-25,-0.001692017010511834
2025-02-26,-0.0017013356759405973
2025-02-27,-0.0017878564658202058
2025-02-28,-0.001721361727489602
2025-03-01,-0.0017013262890718988
2025-03-02,8.549879694544262e-06
2025-03-03,-0.0035861964581716307
2025-03-04,-0.001692017010511834
2025-03-05,-0.0017013356759405973
2025-03-06,-0.0017878564658202058
2025-03-07,-0.001721361727489602
2025-03-08,-0.0017013262890718988
2025-03-09,8.549879694544262e-06
2025-03-10,-0.0035861964581716307
2025-03-11,-0.001692017010511834
2025-03-12,-0.0017013356759405973
2025-03-13,-0.0017878564658202058
2025-03-14,-0.001721361727489602
2025-03-15,-0.0017013262890718988
2025-03-16,8.549879694544262e-06
2025-03-17,-0.0035861964581716307
2025-03-18,-0.001692017010511834
2025-03-19,-0.0017013356759405973
2025-03-20,-0.0017878564658202058
2025-03-21,-0.001721361727489602
2025-03-22,-0.0017013262890718988
2025-03-23,8.549879694544262e-06
2025-03-24,-0.0035861964581716307
2025-03-25,-0.001692017010511834
