Date,LSTM_Forecast
2023-07-11,3.9219801
2023-07-12,4.0722203
2023-07-13,4.599807
2023-07-14,5.3774705
2023-07-15,6.322561
2023-07-16,7.3825974
2023-07-17,8.506047
2023-07-18,9.6935425
2023-07-19,10.928485
2023-07-20,12.198993
2023-07-21,13.495732
2023-07-22,14.811133
2023-07-23,16.138618
2023-07-24,17.425665
2023-07-25,18.724644
2023-07-26,20.125662
2023-07-27,21.506527
2023-07-28,22.880835
2023-07-29,24.254347
2023-07-30,25.62866
2023-07-31,27.003578
2023-08-01,28.377552
2023-08-02,29.749596
2023-08-03,31.118557
2023-08-04,32.483364
2023-08-05,33.842995
2023-08-06,35.196545
2023-08-07,36.543148
2023-08-08,37.880848
2023-08-09,39.2094
