Date,HW_Forecast
2025-02-24,-4.8722995003280715e-05
2025-02-25,-0.00013135192125951974
2025-02-26,-8.127783056236895e-05
2025-02-27,-6.565206629907651e-06
2025-02-28,-7.797738435100518e-05
2025-03-01,-2.6436292501426453e-05
2025-03-02,8.190512968928065e-07
2025-03-03,-4.8722995003280715e-05
2025-03-04,-0.00013135192125951974
2025-03-05,-8.127783056236895e-05
2025-03-06,-6.565206629907651e-06
2025-03-07,-7.797738435100518e-05
2025-03-08,-2.6436292501426453e-05
2025-03-09,8.190512968928065e-07
2025-03-10,-4.8722995003280715e-05
2025-03-11,-0.00013135192125951974
2025-03-12,-8.127783056236895e-05
2025-03-13,-6.565206629907651e-06
2025-03-14,-7.797738435100518e-05
2025-03-15,-2.6436292501426453e-05
2025-03-16,8.190512968928065e-07
2025-03-17,-4.8722995003280715e-05
2025-03-18,-0.00013135192125951974
2025-03-19,-8.127783056236895e-05
2025-03-20,-6.565206629907651e-06
2025-03-21,-7.797738435100518e-05
2025-03-22,-2.6436292501426453e-05
2025-03-23,8.190512968928065e-07
2025-03-24,-4.8722995003280715e-05
2025-03-25,-0.00013135192125951974
