Date,LSTM_Forecast
2025-02-24,21.795599
2025-02-25,34.416946
2025-02-26,49.828773
2025-02-27,66.10035
2025-02-28,82.545525
2025-03-01,98.84939
2025-03-02,114.91122
2025-03-03,130.77641
2025-03-04,146.58003
2025-03-05,162.49905
2025-03-06,178.71576
2025-03-07,195.39372
2025-03-08,212.66516
2025-03-09,230.62741
2025-03-10,249.34593
2025-03-11,268.7847
2025-03-12,288.97195
2025-03-13,309.88712
2025-03-14,331.513
2025-03-15,353.8358
2025-03-16,376.848
2025-03-17,400.54974
2025-03-18,424.94833
2025-03-19,450.05682
2025-03-20,475.8925
2025-03-21,502.47476
2025-03-22,529.82324
2025-03-23,557.9572
2025-03-24,586.8938
2025-03-25,616.64844
