Date,LSTM_Forecast
2025-02-24,17.12314
2025-02-25,22.27206
2025-02-26,29.936771
2025-02-27,38.91789
2025-02-28,48.650486
2025-03-01,58.85082
2025-03-02,69.360115
2025-03-03,80.07882
2025-03-04,90.93992
2025-03-05,101.89788
2025-03-06,112.92315
2025-03-07,123.998795
2025-03-08,135.11748
2025-03-09,146.27895
2025-03-10,157.48763
2025-03-11,168.61281
2025-03-12,179.74388
2025-03-13,190.86044
2025-03-14,201.95341
2025-03-15,213.01825
2025-03-16,224.05229
2025-03-17,235.05373
2025-03-18,246.02155
2025-03-19,256.955
2025-03-20,267.8539
2025-03-21,278.71826
2025-03-22,289.54803
2025-03-23,300.34366
2025-03-24,311.10516
2025-03-25,321.8327
