Date,LSTM_Forecast
2025-02-24,-3.451579
2025-02-25,-4.2728205
2025-02-26,-5.6721473
2025-02-27,-7.4921002
2025-02-28,-9.635896
2025-03-01,-12.048486
2025-03-02,-14.701297
2025-03-03,-17.581434
2025-03-04,-20.690187
2025-03-05,-24.01962
2025-03-06,-27.57429
2025-03-07,-31.359972
2025-03-08,-35.383533
2025-03-09,-39.65297
2025-03-10,-44.177444
2025-03-11,-49.03699
2025-03-12,-54.146484
2025-03-13,-59.534588
2025-03-14,-65.21945
2025-03-15,-71.21448
2025-03-16,-77.53129
2025-03-17,-84.18128
2025-03-18,-91.17617
2025-03-19,-98.528305
2025-03-20,-106.250435
2025-03-21,-114.355804
2025-03-22,-122.85819
2025-03-23,-131.77171
2025-03-24,-141.11101
2025-03-25,-150.8909
