Date,LSTM_Forecast
2025-02-24,33.866215
2025-02-25,49.983032
2025-02-26,68.87942
2025-02-27,88.09664
2025-02-28,107.080315
2025-03-01,125.806274
2025-03-02,144.46365
2025-03-03,163.32936
2025-03-04,182.69354
2025-03-05,202.81541
2025-03-06,223.90118
2025-03-07,246.09917
2025-03-08,269.50583
2025-03-09,294.17694
2025-03-10,320.1402
2025-03-11,347.17212
2025-03-12,375.3472
2025-03-13,404.62073
2025-03-14,434.97995
2025-03-15,466.4266
2025-03-16,498.9718
2025-03-17,532.6306
2025-03-18,567.4185
2025-03-19,603.34644
2025-03-20,640.4189
2025-03-21,678.63153
2025-03-22,717.9708
2025-03-23,758.41394
2025-03-24,799.9288
2025-03-25,842.47485
