Date,LSTM_Forecast
2025-02-24,0.041491807
2025-02-25,0.05724266
2025-02-26,0.08058686
2025-02-27,0.10741373
2025-02-28,0.13555157
2025-03-01,0.16375062
2025-03-02,0.19122022
2025-03-03,0.21743645
2025-03-04,0.24206567
2025-03-05,0.26492217
2025-03-06,0.28593582
2025-03-07,0.30512106
2025-03-08,0.32254612
2025-03-09,0.33830833
2025-03-10,0.35251415
2025-03-11,0.36532333
2025-03-12,0.37697816
2025-03-13,0.38760066
2025-03-14,0.39733118
2025-03-15,0.40629965
2025-03-16,0.4146171
2025-03-17,0.42237502
2025-03-18,0.42964622
2025-03-19,0.43648785
2025-03-20,0.44294316
2025-03-21,0.44904503
2025-03-22,0.454818
2025-03-23,0.46028012
2025-03-24,0.4654461
2025-03-25,0.47032705
