Date,LSTM_Forecast
2025-02-24,1.3088392
2025-02-25,1.6533922
2025-02-26,2.1499326
2025-02-27,2.7148318
2025-02-28,3.312425
2025-03-01,3.9272935
2025-03-02,4.552691
2025-03-03,5.1857843
2025-03-04,5.825645
2025-03-05,6.472349
2025-03-06,7.126544
2025-03-07,7.7891855
2025-03-08,8.461373
2025-03-09,9.144215
2025-03-10,9.838763
2025-03-11,10.539309
2025-03-12,11.250607
2025-03-13,11.972258
2025-03-14,12.70427
2025-03-15,13.446786
2025-03-16,14.199987
2025-03-17,14.964073
2025-03-18,15.739248
2025-03-19,16.52573
2025-03-20,17.323734
2025-03-21,18.133488
2025-03-22,18.955221
2025-03-23,19.78916
2025-03-24,20.635532
2025-03-25,21.494572
