Date,HW_Forecast
2025-02-24,4.742981955942844e-10
2025-02-25,1.2939947854656748e-08
2025-02-26,3.0010356715029225e-08
2025-02-27,7.230842060595782e-08
2025-02-28,5.484865355059437e-08
2025-03-01,3.508114917735939e-08
2025-03-02,-5.22754853727464e-16
2025-03-03,4.742981955942844e-10
2025-03-04,1.2939947854656748e-08
2025-03-05,3.0010356715029225e-08
2025-03-06,7.230842060595782e-08
2025-03-07,5.484865355059437e-08
2025-03-08,3.508114917735939e-08
2025-03-09,-5.22754853727464e-16
2025-03-10,4.742981955942844e-10
2025-03-11,1.2939947854656748e-08
2025-03-12,3.0010356715029225e-08
2025-03-13,7.230842060595782e-08
2025-03-14,5.484865355059437e-08
2025-03-15,3.508114917735939e-08
2025-03-16,-5.22754853727464e-16
2025-03-17,4.742981955942844e-10
2025-03-18,1.2939947854656748e-08
2025-03-19,3.0010356715029225e-08
2025-03-20,7.230842060595782e-08
2025-03-21,5.484865355059437e-08
2025-03-22,3.508114917735939e-08
2025-03-23,-5.22754853727464e-16
2025-03-24,4.742981955942844e-10
2025-03-25,1.2939947854656748e-08
