Date,LSTM_Forecast
2025-02-24,0.05202649
2025-02-25,0.06932415
2025-02-26,0.095984206
2025-02-27,0.12802744
2025-02-28,0.1634305
2025-03-01,0.2010638
2025-03-02,0.24017645
2025-03-03,0.2801763
2025-03-04,0.32055032
2025-03-05,0.3608414
2025-03-06,0.4006449
2025-03-07,0.43960795
2025-03-08,0.47742942
2025-03-09,0.51385725
2025-03-10,0.5486839
2025-03-11,0.5812476
2025-03-12,0.6117549
2025-03-13,0.6399906
2025-03-14,0.6658281
2025-03-15,0.68919307
2025-03-16,0.71005005
2025-03-17,0.72839546
2025-03-18,0.74425465
2025-03-19,0.7576794
2025-03-20,0.7687447
2025-03-21,0.7775463
2025-03-22,0.7841973
2025-03-23,0.7888246
2025-03-24,0.79156727
2025-03-25,0.79257226
