Date,LSTM_Forecast
2025-02-24,-0.38591352
2025-02-25,-0.4728177
2025-02-26,-0.6239801
2025-02-27,-0.8230853
2025-02-28,-1.0600638
2025-03-01,-1.3295093
2025-03-02,-1.629003
2025-03-03,-1.9578502
2025-03-04,-2.3162851
2025-03-05,-2.7050455
2025-03-06,-3.1251929
2025-03-07,-3.5780587
2025-03-08,-4.0652466
2025-03-09,-4.588646
2025-03-10,-5.150439
2025-03-11,-5.749087
2025-03-12,-6.386293
2025-03-13,-7.0645165
2025-03-14,-7.785744
2025-03-15,-8.551918
2025-03-16,-9.365112
2025-03-17,-10.227621
2025-03-18,-11.141981
2025-03-19,-12.110987
2025-03-20,-13.137701
2025-03-21,-14.225459
2025-03-22,-15.377904
2025-03-23,-16.59898
2025-03-24,-17.892948
2025-03-25,-19.264439
