Date,LSTM_Forecast
2025-02-24,3.1888413
2025-02-25,3.6066904
2025-02-26,4.3410335
2025-02-27,5.310965
2025-02-28,6.4600263
2025-03-01,7.751629
2025-03-02,9.16326
2025-03-03,10.6813135
2025-03-04,12.296493
2025-03-05,14.00419
2025-03-06,15.799915
2025-03-07,17.680016
2025-03-08,19.641212
2025-03-09,21.680574
2025-03-10,23.795483
2025-03-11,26.057058
2025-03-12,28.374933
2025-03-13,30.762733
2025-03-14,33.226112
2025-03-15,35.766293
2025-03-16,38.382404
2025-03-17,41.072693
2025-03-18,43.835224
2025-03-19,46.668034
2025-03-20,49.569298
2025-03-21,52.537243
2025-03-22,55.57017
2025-03-23,58.666424
2025-03-24,61.824276
2025-03-25,65.04211
