Date,LSTM_Forecast
2025-02-24,12.27361
2025-02-25,17.911283
2025-02-26,24.613567
2025-02-27,31.564863
2025-02-28,38.590153
2025-03-01,45.655006
2025-03-02,52.76955
2025-03-03,59.960953
2025-03-04,67.2608
2025-03-05,74.69849
2025-03-06,82.297905
2025-03-07,90.07647
2025-03-08,98.04548
2025-03-09,106.2111
2025-03-10,114.57581
2025-03-11,123.12888
2025-03-12,131.87888
2025-03-13,140.82477
2025-03-14,149.96713
2025-03-15,159.3071
2025-03-16,168.84584
2025-03-17,178.5847
2025-03-18,188.52487
2025-03-19,198.66743
2025-03-20,209.0134
2025-03-21,219.56323
2025-03-22,230.31714
2025-03-23,241.27534
2025-03-24,252.43723
2025-03-25,263.8022
