Date,LSTM_Forecast
2025-02-24,-11.360686
2025-02-25,-15.531787
2025-02-26,-20.727991
2025-02-27,-25.935955
2025-02-28,-30.809626
2025-03-01,-35.249805
2025-03-02,-39.266796
2025-03-03,-42.92229
2025-03-04,-46.29706
2025-03-05,-49.470875
2025-03-06,-52.510834
2025-03-07,-55.466236
2025-03-08,-58.368004
2025-03-09,-61.231403
2025-03-10,-64.06003
2025-03-11,-66.81617
2025-03-12,-69.519646
2025-03-13,-72.15617
2025-03-14,-74.7189
2025-03-15,-77.20435
2025-03-16,-79.61177
2025-03-17,-81.94239
2025-03-18,-84.19885
2025-03-19,-86.38463
2025-03-20,-88.50335
2025-03-21,-90.558685
2025-03-22,-92.553734
2025-03-23,-94.49129
2025-03-24,-96.37363
2025-03-25,-98.202705
