Date,LSTM_Forecast
2025-02-24,4.9257793
2025-02-25,6.6488748
2025-02-26,9.217115
2025-02-27,12.212423
2025-02-28,15.4318075
2025-03-01,18.776115
2025-03-02,22.198042
2025-03-03,25.677696
2025-03-04,29.210417
2025-03-05,32.8001
2025-03-06,36.45515
2025-03-07,40.1858
2025-03-08,44.00231
2025-03-09,47.913887
2025-03-10,51.927902
2025-03-11,56.042816
2025-03-12,60.282475
2025-03-13,64.64829
2025-03-14,69.145164
2025-03-15,73.77835
2025-03-16,78.552704
2025-03-17,83.47261
2025-03-18,88.54216
2025-03-19,93.765274
2025-03-20,99.14592
2025-03-21,104.68811
2025-03-22,110.39599
2025-03-23,116.27383
2025-03-24,122.326
2025-03-25,128.55707
