Date,HW_Forecast
2025-02-24,0.045208397369363024
2025-02-25,0.04566340872984935
2025-02-26,0.045506880760388654
2025-02-27,0.04571707087685009
2025-02-28,0.04537261014371482
2025-03-01,0.04561165959498022
2025-03-02,0.045493023715603965
2025-03-03,0.045208397369363024
2025-03-04,0.04566340872984935
2025-03-05,0.045506880760388654
2025-03-06,0.04571707087685009
2025-03-07,0.04537261014371482
2025-03-08,0.04561165959498022
2025-03-09,0.045493023715603965
2025-03-10,0.045208397369363024
2025-03-11,0.04566340872984935
2025-03-12,0.045506880760388654
2025-03-13,0.04571707087685009
2025-03-14,0.04537261014371482
2025-03-15,0.04561165959498022
2025-03-16,0.045493023715603965
2025-03-17,0.045208397369363024
2025-03-18,0.04566340872984935
2025-03-19,0.045506880760388654
2025-03-20,0.04571707087685009
2025-03-21,0.04537261014371482
2025-03-22,0.04561165959498022
2025-03-23,0.045493023715603965
2025-03-24,0.045208397369363024
2025-03-25,0.04566340872984935
