Date,LSTM_Forecast
2023-05-22,39.74398
2023-05-23,36.641182
2023-05-24,35.458572
2023-05-25,35.428818
2023-05-26,36.114162
2023-05-27,37.2698
2023-05-28,38.76126
2023-05-29,40.765575
2023-05-30,42.971004
2023-05-31,45.374252
2023-06-01,47.96998
2023-06-02,50.750694
2023-06-03,53.70709
2023-06-04,56.828644
2023-06-05,58.65255
2023-06-06,62.221027
2023-06-07,65.6861
2023-06-08,69.1793
2023-06-09,72.76096
2023-06-10,76.45699
2023-06-11,80.27772
2023-06-12,84.226944
2023-06-13,88.31567
2023-06-14,92.543655
2023-06-15,96.912476
2023-06-16,101.42499
2023-06-17,106.084755
2023-06-18,110.895836
2023-06-19,115.86248
2023-06-20,120.93434
