Date,LSTM_Forecast
2025-02-24,33.660328
2025-02-25,46.24962
2025-02-26,60.95356
2025-02-27,75.5481
2025-02-28,89.48337
2025-03-01,102.64271
2025-03-02,115.070595
2025-03-03,126.8843
2025-03-04,138.22594
2025-03-05,149.23389
2025-03-06,160.02444
2025-03-07,170.68286
2025-03-08,181.26303
2025-03-09,191.78973
2025-03-10,202.26637
2025-03-11,212.54881
2025-03-12,222.70816
2025-03-13,232.71489
2025-03-14,242.55719
2025-03-15,252.22939
2025-03-16,261.73035
2025-03-17,271.06165
2025-03-18,280.2271
2025-03-19,289.2308
2025-03-20,298.07755
2025-03-21,306.77078
2025-03-22,315.31418
2025-03-23,323.71005
2025-03-24,331.96057
2025-03-25,340.06723
