Date,LSTM_Forecast
2025-02-24,6.0482535
2025-02-25,6.72319
2025-02-26,7.9590755
2025-02-27,9.617081
2025-02-28,11.580244
2025-03-01,13.76303
2025-03-02,16.108265
2025-03-03,18.579979
2025-03-04,21.15497
2025-03-05,23.820282
2025-03-06,26.566244
2025-03-07,29.385252
2025-03-08,32.27095
2025-03-09,35.21771
2025-03-10,38.2205
2025-03-11,41.453697
2025-03-12,44.709343
2025-03-13,48.015446
2025-03-14,51.38771
2025-03-15,54.83312
2025-03-16,58.3537
2025-03-17,61.94925
2025-03-18,65.61881
2025-03-19,69.36144
2025-03-20,73.17659
2025-03-21,77.06407
2025-03-22,81.02398
2025-03-23,85.0566
2025-03-24,89.16244
2025-03-25,93.34208
