,predicted_mean
2025-02-24,9.7047e-319
2025-02-25,1.307485e-318
2025-02-26,1.615244e-318
2025-02-27,1.69201e-318
2025-02-28,1.45323e-318
2025-03-01,1.423497e-318
2025-03-02,1.21639e-318
2025-03-03,1.094583e-318
2025-03-04,1.005794e-318
2025-03-05,1.019425e-318
2025-03-06,9.91694e-319
2025-03-07,1.061515e-318
2025-03-08,1.09008e-318
2025-03-09,1.14037e-318
2025-03-10,1.1524e-318
2025-03-11,1.179364e-318
2025-03-12,1.163915e-318
2025-03-13,1.16521e-318
2025-03-14,1.145224e-318
2025-03-15,1.14036e-318
2025-03-16,1.125225e-318
2025-03-17,1.1271e-318
2025-03-18,1.121144e-318
2025-03-19,1.12733e-318
2025-03-20,1.127063e-318
2025-03-21,1.133594e-318
2025-03-22,1.13339e-318
2025-03-23,1.13751e-318
2025-03-24,1.13587e-318
2025-03-25,1.137334e-318
