Date,LSTM_Forecast
2025-02-24,-7.3329353
2025-02-25,-9.459797
2025-02-26,-13.016475
2025-02-27,-17.51766
2025-02-28,-22.66163
2025-03-01,-28.27577
2025-03-02,-34.265934
2025-03-03,-40.580826
2025-03-04,-47.191128
2025-03-05,-54.076153
2025-03-06,-61.22183
2025-03-07,-68.617004
2025-03-08,-76.25289
2025-03-09,-84.122955
2025-03-10,-92.222824
2025-03-11,-100.59607
2025-03-12,-109.14583
2025-03-13,-117.891045
2025-03-14,-126.83505
2025-03-15,-135.97517
2025-03-16,-145.30733
2025-03-17,-154.82756
2025-03-18,-164.53294
2025-03-19,-174.42145
2025-03-20,-184.49174
2025-03-21,-194.74321
2025-03-22,-205.17577
2025-03-23,-215.78978
2025-03-24,-226.58606
2025-03-25,-237.56578
