Date,LSTM_Forecast
2025-02-24,0.33325702
2025-02-25,0.40449062
2025-02-26,0.5242391
2025-02-27,0.67749256
2025-02-28,0.8549914
2025-03-01,1.0514178
2025-03-02,1.2638742
2025-03-03,1.4907848
2025-03-04,1.7313007
2025-03-05,1.9849168
2025-03-06,2.2513297
2025-03-07,2.5303779
2025-03-08,2.8219872
2025-03-09,3.1262
2025-03-10,3.44315
2025-03-11,3.7719805
2025-03-12,4.1114306
2025-03-13,4.4619145
2025-03-14,4.823406
2025-03-15,5.1957307
2025-03-16,5.578677
2025-03-17,5.972062
2025-03-18,6.375723
2025-03-19,6.7895355
2025-03-20,7.213392
2025-03-21,7.647201
2025-03-22,8.09089
2025-03-23,8.544394
2025-03-24,9.007656
2025-03-25,9.480622
