Date,LSTM_Forecast
2025-02-24,-0.3262475
2025-02-25,-0.4010513
2025-02-26,-0.52665216
2025-02-27,-0.6861203
2025-02-28,-0.8692903
2025-03-01,-1.0701959
2025-03-02,-1.2854245
2025-03-03,-1.5130652
2025-03-04,-1.7519277
2025-03-05,-2.0012732
2025-03-06,-2.2604756
2025-03-07,-2.5291574
2025-03-08,-2.8070323
2025-03-09,-3.0939286
2025-03-10,-3.389772
2025-03-11,-3.695912
2025-03-12,-4.0086493
2025-03-13,-4.3286705
2025-03-14,-4.6560535
2025-03-15,-4.990647
2025-03-16,-5.332237
2025-03-17,-5.6805663
2025-03-18,-6.035453
2025-03-19,-6.3967276
2025-03-20,-6.764245
2025-03-21,-7.1378837
2025-03-22,-7.517535
2025-03-23,-7.903129
2025-03-24,-8.294576
2025-03-25,-8.691825
