Date,HW_Forecast
2025-02-24,2.2474739993404893e-05
2025-02-25,3.8201191330643185e-05
2025-02-26,4.3874856127352497e-05
2025-02-27,4.4781632712225566e-05
2025-02-28,5.792287432639147e-05
2025-03-01,4.8421662431560095e-05
2025-03-02,-1.794046090471221e-05
2025-03-03,2.2474739993404893e-05
2025-03-04,3.8201191330643185e-05
2025-03-05,4.3874856127352497e-05
2025-03-06,4.4781632712225566e-05
2025-03-07,5.792287432639147e-05
2025-03-08,4.8421662431560095e-05
2025-03-09,-1.794046090471221e-05
2025-03-10,2.2474739993404893e-05
2025-03-11,3.8201191330643185e-05
2025-03-12,4.3874856127352497e-05
2025-03-13,4.4781632712225566e-05
2025-03-14,5.792287432639147e-05
2025-03-15,4.8421662431560095e-05
2025-03-16,-1.794046090471221e-05
2025-03-17,2.2474739993404893e-05
2025-03-18,3.8201191330643185e-05
2025-03-19,4.3874856127352497e-05
2025-03-20,4.4781632712225566e-05
2025-03-21,5.792287432639147e-05
2025-03-22,4.8421662431560095e-05
2025-03-23,-1.794046090471221e-05
2025-03-24,2.2474739993404893e-05
2025-03-25,3.8201191330643185e-05
