Date,LSTM_Forecast
2025-02-24,8.040716
2025-02-25,11.429388
2025-02-26,15.68972
2025-02-27,20.1222
2025-02-28,24.510946
2025-03-01,28.788279
2025-03-02,32.944004
2025-03-03,36.994244
2025-03-04,40.96626
2025-03-05,44.889427
2025-03-06,48.789906
2025-03-07,52.688133
2025-03-08,56.597992
2025-03-09,60.52749
2025-03-10,64.47991
2025-03-11,68.44161
2025-03-12,72.420616
2025-03-13,76.41183
2025-03-14,80.41237
2025-03-15,84.42019
2025-03-16,88.433914
2025-03-17,92.45264
2025-03-18,96.47592
2025-03-19,100.503685
2025-03-20,104.535934
2025-03-21,108.57277
2025-03-22,112.61432
2025-03-23,116.660675
2025-03-24,120.71181
2025-03-25,124.767715
