Date,LSTM_Forecast
2025-02-24,-25.381205
2025-02-25,-31.91416
2025-02-26,-42.963425
2025-02-27,-57.322453
2025-02-28,-74.368416
2025-03-01,-93.840416
2025-03-02,-115.68063
2025-03-03,-139.93939
2025-03-04,-166.72507
2025-03-05,-196.18195
2025-03-06,-228.48125
2025-03-07,-263.81915
2025-03-08,-302.41675
2025-03-09,-344.5206
2025-03-10,-390.40195
2025-03-11,-440.09546
2025-03-12,-493.9381
2025-03-13,-552.2207
2025-03-14,-615.22876
2025-03-15,-683.25714
2025-03-16,-756.6138
2025-03-17,-835.6201
2025-03-18,-920.60754
2025-03-19,-1011.91724
2025-03-20,-1109.893
2025-03-21,-1214.8833
2025-03-22,-1327.2312
2025-03-23,-1447.2743
2025-03-24,-1575.337
2025-03-25,-1711.7268
